"logFC";"EnsembleID";"Region";"TimePoint";"cluster";"TimePointNumeric";"ShortName"
0.110246843;"ENSMUSG00000033697";"dHC";"Swim_45min";10;45;"Arhgap39"
0.09146834;"ENSMUSG00000033762";"dHC";"Swim_45min";18;45;"Recql4"
-0.108586911;"ENSMUSG00000033849";"dHC";"Swim_45min";24;45;"B3galt2"
0.01264219;"ENSMUSG00000033855";"dHC";"Swim_45min";10;45;"Ston1"
0.179539304;"ENSMUSG00000033863";"dHC";"Swim_45min";10;45;"Klf9"
0.072112455;"ENSMUSG00000033909";"dHC";"Swim_45min";10;45;"Usp36"
-0.191339468;"ENSMUSG00000033949";"dHC";"Swim_45min";24;45;"Trim36"
0.121365587;"ENSMUSG00000034006";"dHC";"Swim_45min";10;45;"Pqlc1"
-0.089727344;"ENSMUSG00000034037";"dHC";"Swim_45min";24;45;"Fgd5"
0.057853798;"ENSMUSG00000034108";"dHC";"Swim_45min";10;45;"Ccs"
-0.305857241;"ENSMUSG00000034110";"dHC";"Swim_45min";5;45;"Kctd7"
0.295084563;"ENSMUSG00000034112";"dHC";"Swim_45min";1;45;"Atp2c2"
-0.150331309;"ENSMUSG00000034177";"dHC";"Swim_45min";24;45;"Rnf43"
-0.202666868;"ENSMUSG00000034275";"dHC";"Swim_45min";5;45;"Igsf9b"
-0.418464628;"ENSMUSG00000034317";"dHC";"Swim_45min";23;45;"Trim59"
-0.278450209;"ENSMUSG00000034333";"dHC";"Swim_45min";5;45;"Zbed4"
0.042269229;"ENSMUSG00000034430";"dHC";"Swim_45min";10;45;"Zxdc"
0.248988299;"ENSMUSG00000034520";"dHC";"Swim_45min";25;45;"Gjc1"
-0.548358511;"ENSMUSG00000034538";"dHC";"Swim_45min";2;45;"Zfp418"
0.032301384;"ENSMUSG00000034620";"dHC";"Swim_45min";18;45;"Tmem5"
0.371780015;"ENSMUSG00000034738";"dHC";"Swim_45min";7;45;"Nostrin"
-0.558827361;"ENSMUSG00000034739";"dHC";"Swim_45min";15;45;"Mfrp"
0.065520626;"ENSMUSG00000034751";"dHC";"Swim_45min";25;45;"Mast4"
0.496208864;"ENSMUSG00000034765";"dHC";"Swim_45min";3;45;"Dusp5"
-0.01957115;"ENSMUSG00000034801";"dHC";"Swim_45min";21;45;"Sos2"
0.365356851;"ENSMUSG00000034858";"dHC";"Swim_45min";13;45;"Fam214a"
0.006537542;"ENSMUSG00000034867";"dHC";"Swim_45min";21;45;"Ankrd27"
-0.26401446;"ENSMUSG00000034903";"dHC";"Swim_45min";12;45;"Cobll1"
1.013539958;"ENSMUSG00000034936";"dHC";"Swim_45min";3;45;"Arl4d"
0.044291007;"ENSMUSG00000034957";"dHC";"Swim_45min";10;45;"Cebpa"
-0.253519545;"ENSMUSG00000034998";"dHC";"Swim_45min";5;45;"Foxn2"
-0.109071369;"ENSMUSG00000035033";"dHC";"Swim_45min";24;45;"Tbr1"
0.325716002;"ENSMUSG00000035104";"dHC";"Swim_45min";1;45;"Eva1a"
0.069913284;"ENSMUSG00000035109";"dHC";"Swim_45min";10;45;"Shc4"
0.505424442;"ENSMUSG00000035215";"dHC";"Swim_45min";13;45;"Lsm7"
-0.019745238;"ENSMUSG00000035275";"dHC";"Swim_45min";21;45;"Raver2"
-0.061841757;"ENSMUSG00000035401";"dHC";"Swim_45min";21;45;"RP23-331A21.2"
-0.218066426;"ENSMUSG00000035407";"dHC";"Swim_45min";17;45;"Kank4"
-0.145871606;"ENSMUSG00000035493";"dHC";"Swim_45min";19;45;"Tgfbi"
-0.037477452;"ENSMUSG00000035606";"dHC";"Swim_45min";25;45;"Ky"
-0.183514156;"ENSMUSG00000035614";"dHC";"Swim_45min";5;45;"Fam179b"
0.031216189;"ENSMUSG00000035615";"dHC";"Swim_45min";10;45;"Frmpd1"
0.255407244;"ENSMUSG00000035686";"dHC";"Swim_45min";13;45;"Thrsp"
0.483365821;"ENSMUSG00000035828";"dHC";"Swim_45min";13;45;"Pim3"
-0.069633135;"ENSMUSG00000035934";"dHC";"Swim_45min";9;45;"Pknox2"
-0.104992706;"ENSMUSG00000036030";"dHC";"Swim_45min";12;45;"Prtg"
0.058934338;"ENSMUSG00000036098";"dHC";"Swim_45min";10;45;"Myrf"
0.410255142;"ENSMUSG00000036106";"dHC";"Swim_45min";7;45;"Prr5"
0.112138814;"ENSMUSG00000036123";"dHC";"Swim_45min";12;45;"Slc9a3"
-0.794644535;"ENSMUSG00000036151";"dHC";"Swim_45min";2;45;"Tm6sf2"
0.35374925;"ENSMUSG00000036181";"dHC";"Swim_45min";13;45;"Hist1h1c"
-0.116976251;"ENSMUSG00000036192";"dHC";"Swim_45min";17;45;"Rorb"
0.162062079;"ENSMUSG00000036206";"dHC";"Swim_45min";16;45;"Sh3bp4"
-0.055770854;"ENSMUSG00000036295";"dHC";"Swim_45min";21;45;"Lrrn3"
-0.050897088;"ENSMUSG00000036356";"dHC";"Swim_45min";9;45;"Csgalnact1"
-0.040955013;"ENSMUSG00000036362";"dHC";"Swim_45min";12;45;"P2ry13"
0.182859454;"ENSMUSG00000036427";"dHC";"Swim_45min";10;45;"Gpi1"
-0.314531984;"ENSMUSG00000036478";"dHC";"Swim_45min";24;45;"Btg1"
-0.094083536;"ENSMUSG00000036661";"dHC";"Swim_45min";19;45;"Dennd3"
-0.000862089;"ENSMUSG00000036820";"dHC";"Swim_45min";18;45;"Amdhd2"
0.037078181;"ENSMUSG00000036885";"dHC";"Swim_45min";21;45;"Arhgef26"
-0.084038417;"ENSMUSG00000036913";"dHC";"Swim_45min";10;45;"Trim67"
0.113127447;"ENSMUSG00000036915";"dHC";"Swim_45min";1;45;"Kirrel2"
-0.013309184;"ENSMUSG00000036918";"dHC";"Swim_45min";20;45;"Ttc7"
0.071639797;"ENSMUSG00000037003";"dHC";"Swim_45min";10;45;"Tns2"
-0.110112245;"ENSMUSG00000037010";"dHC";"Swim_45min";9;45;"Apln"
-0.084424182;"ENSMUSG00000037013";"dHC";"Swim_45min";21;45;"Ss18"
-0.405264866;"ENSMUSG00000037169";"dHC";"Swim_45min";2;45;"Mycn"
-0.005893431;"ENSMUSG00000037210";"dHC";"Swim_45min";21;45;"Fam193a"
0.395540692;"ENSMUSG00000037211";"dHC";"Swim_45min";13;45;"Spry1"
0.013529518;"ENSMUSG00000037235";"dHC";"Swim_45min";10;45;"Mxd4"
-0.046710552;"ENSMUSG00000037242";"dHC";"Swim_45min";10;45;"Clic4"
-0.282813939;"ENSMUSG00000037253";"dHC";"Swim_45min";5;45;"Mex3c"
-0.179671057;"ENSMUSG00000037348";"dHC";"Swim_45min";9;45;"Paqr7"
0.12953918;"ENSMUSG00000037376";"dHC";"Swim_45min";10;45;"Trmt6"
0.038316092;"ENSMUSG00000037408";"dHC";"Swim_45min";10;45;"Cnnm4"
0.10546529;"ENSMUSG00000037419";"dHC";"Swim_45min";10;45;"Endod1"
0.218577271;"ENSMUSG00000037434";"dHC";"Swim_45min";18;45;"Slc30a1"
0.447666873;"ENSMUSG00000037447";"dHC";"Swim_45min";3;45;"Arid5a"
-0.023453564;"ENSMUSG00000037580";"dHC";"Swim_45min";16;45;"Gch1"
-0.030589245;"ENSMUSG00000037669";"dHC";"Swim_45min";21;45;"Ldah"
-0.002950293;"ENSMUSG00000037754";"dHC";"Swim_45min";10;45;"Ppp1r16b"
0.025602335;"ENSMUSG00000037820";"dHC";"Swim_45min";18;45;"Tgm2"
-0.127563761;"ENSMUSG00000037826";"dHC";"Swim_45min";24;45;"Ppm1k"
1.073872319;"ENSMUSG00000037868";"dHC";"Swim_45min";4;45;"Egr2"
-0.092040998;"ENSMUSG00000037896";"dHC";"Swim_45min";21;45;"Rcor1"
-0.128822938;"ENSMUSG00000038026";"dHC";"Swim_45min";21;45;"Kcnj9"
0.059929751;"ENSMUSG00000038042";"dHC";"Swim_45min";10;45;"Ptpdc1"
0.191627118;"ENSMUSG00000038059";"dHC";"Swim_45min";25;45;"Smim3"
-0.101649705;"ENSMUSG00000038366";"dHC";"Swim_45min";21;45;"Lasp1"
-0.170783128;"ENSMUSG00000038388";"dHC";"Swim_45min";24;45;"Mpp6"
0.354570324;"ENSMUSG00000038390";"dHC";"Swim_45min";13;45;"Gpr162"
1.104137448;"ENSMUSG00000038393";"dHC";"Swim_45min";4;45;"Txnip"
0.33205828;"ENSMUSG00000038418";"dHC";"Swim_45min";3;45;"Egr1"
-0.030465385;"ENSMUSG00000038456";"dHC";"Swim_45min";10;45;"Dennd2a"
0.152620617;"ENSMUSG00000038463";"dHC";"Swim_45min";10;45;"Olfml2b"
0.070624216;"ENSMUSG00000038517";"dHC";"Swim_45min";10;45;"Tbkbp1"
0.33615133;"ENSMUSG00000038550";"dHC";"Swim_45min";16;45;"Ciart"
0.062664303;"ENSMUSG00000038594";"dHC";"Swim_45min";21;45;"Cep85l"
0.040854197;"ENSMUSG00000038780";"dHC";"Swim_45min";10;45;"Smurf1"
-0.167635983;"ENSMUSG00000038784";"dHC";"Swim_45min";24;45;"Cnot4"
-0.076849947;"ENSMUSG00000038866";"dHC";"Swim_45min";21;45;"Zcchc2"
0.263938968;"ENSMUSG00000038894";"dHC";"Swim_45min";13;45;"Irs2"
-0.113036648;"ENSMUSG00000039089";"dHC";"Swim_45min";9;45;"L3mbtl3"
-0.179468885;"ENSMUSG00000039106";"dHC";"Swim_45min";9;45;"Htr5a"
0.008040263;"ENSMUSG00000039167";"dHC";"Swim_45min";18;45;"Adgrl4"
-0.553122471;"ENSMUSG00000039304";"dHC";"Swim_45min";23;45;"Tnfsf10"
-0.080545319;"ENSMUSG00000039323";"dHC";"Swim_45min";19;45;"Igfbp2"
-0.486030976;"ENSMUSG00000039349";"dHC";"Swim_45min";17;45;"AC131992.1"
-0.057328409;"ENSMUSG00000039357";"dHC";"Swim_45min";21;45;"Fut11"
0.287033742;"ENSMUSG00000039384";"dHC";"Swim_45min";16;45;"Dusp10"
0.153681485;"ENSMUSG00000039452";"dHC";"Swim_45min";16;45;"Snx22"
-0.05727806;"ENSMUSG00000039633";"dHC";"Swim_45min";24;45;"Lonrf1"
0.441383419;"ENSMUSG00000039634";"dHC";"Swim_45min";13;45;"Zfp189"
-0.062037403;"ENSMUSG00000039701";"dHC";"Swim_45min";10;45;"Usp53"
-0.209544906;"ENSMUSG00000039763";"dHC";"Swim_45min";21;45;"Dnajc28"
-0.005548404;"ENSMUSG00000039765";"dHC";"Swim_45min";21;45;"Cc2d2a"
-0.354449192;"ENSMUSG00000039813";"dHC";"Swim_45min";2;45;"Tbc1d2"
0.54484072;"ENSMUSG00000039830";"dHC";"Swim_45min";16;45;"Olig2"
-0.210642106;"ENSMUSG00000039831";"dHC";"Swim_45min";24;45;"Arhgap29"
0.450289479;"ENSMUSG00000039911";"dHC";"Swim_45min";1;45;"Spsb1"
0.075482704;"ENSMUSG00000039929";"dHC";"Swim_45min";10;45;"Urb1"
0.20971836;"ENSMUSG00000039960";"dHC";"Swim_45min";25;45;"Rhou"
-0.139314028;"ENSMUSG00000039982";"dHC";"Swim_45min";21;45;"Dtx4"
-0.293541836;"ENSMUSG00000039990";"dHC";"Swim_45min";5;45;"Edrf1"
0.239643202;"ENSMUSG00000040010";"dHC";"Swim_45min";13;45;"Slc7a5"
0.003935676;"ENSMUSG00000040055";"dHC";"Swim_45min";25;45;"Gjb6"
-0.119035771;"ENSMUSG00000040138";"dHC";"Swim_45min";17;45;"Ndp"
0.044494959;"ENSMUSG00000040152";"dHC";"Swim_45min";19;45;"Thbs1"
0.694217681;"ENSMUSG00000040247";"dHC";"Swim_45min";6;45;"Tbc1d10c"
-0.182027227;"ENSMUSG00000040325";"dHC";"Swim_45min";5;45;"Vprbp"
0.174355052;"ENSMUSG00000040354";"dHC";"Swim_45min";16;45;"Mars"
-0.194079853;"ENSMUSG00000040373";"dHC";"Swim_45min";10;45;"Cacng5"
-0.150466624;"ENSMUSG00000040433";"dHC";"Swim_45min";24;45;"Zbtb38"
0.34251975;"ENSMUSG00000040435";"dHC";"Swim_45min";16;45;"Ppp1r15a"
0.152819688;"ENSMUSG00000040447";"dHC";"Swim_45min";13;45;"Spns2"
-0.065328757;"ENSMUSG00000040451";"dHC";"Swim_45min";10;45;"Sgms1"
-0.115287277;"ENSMUSG00000040550";"dHC";"Swim_45min";21;45;"Otud6b"
-0.207113822;"ENSMUSG00000040599";"dHC";"Swim_45min";21;45;"Mis12"
0.156863698;"ENSMUSG00000040620";"dHC";"Swim_45min";10;45;"Dhx33"
0.119968717;"ENSMUSG00000040688";"dHC";"Swim_45min";13;45;"Tbl3"
-0.128133506;"ENSMUSG00000040710";"dHC";"Swim_45min";24;45;"St8sia4"
0.000323445;"ENSMUSG00000040711";"dHC";"Swim_45min";10;45;"Sh3pxd2b"
-0.0421555;"ENSMUSG00000040723";"dHC";"Swim_45min";10;45;"Rcsd1"
-0.25368415;"ENSMUSG00000040729";"dHC";"Swim_45min";12;45;"Cep126"
-0.16461022;"ENSMUSG00000040738";"dHC";"Swim_45min";12;45;"Ints8"
-0.15662617;"ENSMUSG00000040774";"dHC";"Swim_45min";24;45;"Cept1"
0.065225074;"ENSMUSG00000040797";"dHC";"Swim_45min";18;45;"Iqsec3"
-0.224314126;"ENSMUSG00000040928";"dHC";"Swim_45min";5;45;"S100pbp"
0.444366747;"ENSMUSG00000040938";"dHC";"Swim_45min";13;45;"Slc16a11"
-0.226858429;"ENSMUSG00000041134";"dHC";"Swim_45min";23;45;"Cyyr1"
-0.099128431;"ENSMUSG00000041220";"dHC";"Swim_45min";9;45;"Elovl6"
-0.243149957;"ENSMUSG00000041229";"dHC";"Swim_45min";5;45;"Phf8"
-0.299439783;"ENSMUSG00000041440";"dHC";"Swim_45min";2;45;"Gk5"
0.296691755;"ENSMUSG00000041477";"dHC";"Swim_45min";16;45;"Dcp1b"
0.135047061;"ENSMUSG00000041592";"dHC";"Swim_45min";13;45;"Sdk2"
-0.507608069;"ENSMUSG00000041703";"dHC";"Swim_45min";2;45;"Zic5"
-0.14045117;"ENSMUSG00000041915";"dHC";"Swim_45min";5;45;"Ammecr1l"
0.002474609;"ENSMUSG00000041957";"dHC";"Swim_45min";10;45;"Pkp2"
0.124919238;"ENSMUSG00000041961";"dHC";"Swim_45min";21;45;"Znrf3"
0.100046746;"ENSMUSG00000042099";"dHC";"Swim_45min";10;45;"Kank3"
0.09293016;"ENSMUSG00000042178";"dHC";"Swim_45min";18;45;"Armc5"
0.075422467;"ENSMUSG00000042215";"dHC";"Swim_45min";21;45;"Bag2"
0.135960551;"ENSMUSG00000042292";"dHC";"Swim_45min";10;45;"Mkl1"
-0.404368998;"ENSMUSG00000042320";"dHC";"Swim_45min";2;45;"Prox2"
0.324137595;"ENSMUSG00000042372";"dHC";"Swim_45min";1;45;"Dmrt3"
-0.1060313;"ENSMUSG00000042444";"dHC";"Swim_45min";5;45;"Fam63b"
-0.08978297;"ENSMUSG00000042473";"dHC";"Swim_45min";24;45;"Tbc1d8b"
0.043562335;"ENSMUSG00000042507";"dHC";"Swim_45min";10;45;"Elmsan1"
-0.069612305;"ENSMUSG00000042564";"dHC";"Swim_45min";21;45;"Fam227a"
-0.120537631;"ENSMUSG00000042604";"dHC";"Swim_45min";5;45;"Kcna4"
1.571960716;"ENSMUSG00000042622";"dHC";"Swim_45min";22;45;"Maff"
0.024453022;"ENSMUSG00000042686";"dHC";"Swim_45min";21;45;"Jph1"
0.11771608;"ENSMUSG00000042745";"dHC";"Swim_45min";18;45;"Id1"
1.153013547;"ENSMUSG00000042997";"dHC";"Swim_45min";13;45;"Nhlrc3"
-0.090527893;"ENSMUSG00000043008";"dHC";"Swim_45min";12;45;"Klhl6"
-0.229969589;"ENSMUSG00000043090";"dHC";"Swim_45min";5;45;"Zfp866"
0.728424359;"ENSMUSG00000043157";"dHC";"Swim_45min";3;45;"Arl11"
-0.015863044;"ENSMUSG00000043259";"dHC";"Swim_45min";21;45;"Fam13c"
0.266535321;"ENSMUSG00000044006";"dHC";"Swim_45min";18;45;"Cilp2"
-0.08073114;"ENSMUSG00000044033";"dHC";"Swim_45min";10;45;"Ccdc141"
0.069032173;"ENSMUSG00000044147";"dHC";"Swim_45min";10;45;"Arf6"
0.029070714;"ENSMUSG00000044164";"dHC";"Swim_45min";21;45;"Rnf182"
-0.211562324;"ENSMUSG00000044456";"dHC";"Swim_45min";25;45;"Rin3"
0.314659443;"ENSMUSG00000044583";"dHC";"Swim_45min";1;45;"Tlr7"
-0.036337116;"ENSMUSG00000044783";"dHC";"Swim_45min";9;45;"Hjurp"
0.634422652;"ENSMUSG00000044786";"dHC";"Swim_45min";3;45;"Zfp36"
-0.138889357;"ENSMUSG00000044921";"dHC";"Swim_45min";12;45;"Rassf9"
-0.105770016;"ENSMUSG00000044948";"dHC";"Swim_45min";18;45;"Cfap43"
-0.093861268;"ENSMUSG00000044952";"dHC";"Swim_45min";21;45;"Kctd21"
0.476610503;"ENSMUSG00000045193";"dHC";"Swim_45min";1;45;"Cirbp"
0.025680955;"ENSMUSG00000045312";"dHC";"Swim_45min";9;45;"Lhfpl2"
0.123047708;"ENSMUSG00000045411";"dHC";"Swim_45min";10;45;"AC152939.2"
-0.095164198;"ENSMUSG00000045519";"dHC";"Swim_45min";5;45;"Zfp560"
0.136598931;"ENSMUSG00000045534";"dHC";"Swim_45min";25;45;"Kcna5"
-0.38507292;"ENSMUSG00000045664";"dHC";"Swim_45min";2;45;"Cdc42ep2"
-0.19908518;"ENSMUSG00000045822";"dHC";"Swim_45min";5;45;"Zswim3"
0.316069632;"ENSMUSG00000045903";"dHC";"Swim_45min";3;45;"Npas4"
0.096872317;"ENSMUSG00000046079";"dHC";"Swim_45min";10;45;"Lrrc8d"
0.033183485;"ENSMUSG00000046168";"dHC";"Swim_45min";12;45;"Kcnrg"
-0.312508482;"ENSMUSG00000046185";"dHC";"Swim_45min";2;45;"Zfp84"
-0.199975822;"ENSMUSG00000046351";"dHC";"Swim_45min";5;45;"Zfp322a"
-0.33254844;"ENSMUSG00000046352";"dHC";"Swim_45min";14;45;"Gjb2"
-0.169540827;"ENSMUSG00000046402";"dHC";"Swim_45min";16;45;"Rbp1"
0.196768155;"ENSMUSG00000046561";"dHC";"Swim_45min";25;45;"Arsj"
-0.022461277;"ENSMUSG00000046610";"dHC";"Swim_45min";25;45;"Oacyl"
-0.256445045;"ENSMUSG00000046667";"dHC";"Swim_45min";5;45;"Rbm12b1"
-0.08389107;"ENSMUSG00000046718";"dHC";"Swim_45min";18;45;"Bst2"
-0.029713674;"ENSMUSG00000046743";"dHC";"Swim_45min";24;45;"Fat4"
0.061464783;"ENSMUSG00000046753";"dHC";"Swim_45min";9;45;"Ccdc66"
-0.139753208;"ENSMUSG00000046768";"dHC";"Swim_45min";25;45;"Rhoj"
-0.454532299;"ENSMUSG00000046793";"dHC";"Swim_45min";2;45;"Gpr61"
-0.404565221;"ENSMUSG00000046818";"dHC";"Swim_45min";12;45;"Ddit4l"
-0.18198484;"ENSMUSG00000047205";"dHC";"Swim_45min";5;45;"Dusp18"
-0.596488353;"ENSMUSG00000047230";"dHC";"Swim_45min";15;45;"Cldn2"
-0.200448836;"ENSMUSG00000047246";"dHC";"Swim_45min";12;45;"Hist1h2be"
0.39016683;"ENSMUSG00000047259";"dHC";"Swim_45min";25;45;"Mc4r"
0.758284984;"ENSMUSG00000047330";"dHC";"Swim_45min";16;45;"Kcne4"
-0.111952863;"ENSMUSG00000047342";"dHC";"Swim_45min";21;45;"Zfp286"
-0.090690233;"ENSMUSG00000047414";"dHC";"Swim_45min";24;45;"Flrt2"
0.080764504;"ENSMUSG00000047669";"dHC";"Swim_45min";18;45;"Msl3l2"
-0.21396183;"ENSMUSG00000047735";"dHC";"Swim_45min";23;45;"Samd9l"
-0.291857604;"ENSMUSG00000047749";"dHC";"Swim_45min";2;45;"Zc3hav1l"
-0.268374112;"ENSMUSG00000047777";"dHC";"Swim_45min";5;45;"Phf13"
0.44795631;"ENSMUSG00000047867";"dHC";"Swim_45min";16;45;"Gimap6"
-1.260501812;"ENSMUSG00000048001";"dHC";"Swim_45min";8;45;"Hes5"
-0.258678049;"ENSMUSG00000048118";"dHC";"Swim_45min";5;45;"Arid4a"
0.114045372;"ENSMUSG00000048232";"dHC";"Swim_45min";10;45;"Fbxo10"
-0.127476934;"ENSMUSG00000048373";"dHC";"Swim_45min";14;45;"Fgfbp1"
0.277277928;"ENSMUSG00000048546";"dHC";"Swim_45min";13;45;"Tob2"
0.631445153;"ENSMUSG00000048572";"dHC";"Swim_45min";3;45;"Tmem252"
-0.016219687;"ENSMUSG00000048701";"dHC";"Swim_45min";10;45;"Ccdc6"
0.196406539;"ENSMUSG00000048707";"dHC";"Swim_45min";13;45;"Tprn"
-0.430032981;"ENSMUSG00000048782";"dHC";"Swim_45min";17;45;"Insc"
0.108034186;"ENSMUSG00000048832";"dHC";"Swim_45min";10;45;"Vps37c"
0.076995927;"ENSMUSG00000048939";"dHC";"Swim_45min";16;45;"Atp13a5"
-0.0654034;"ENSMUSG00000049038";"dHC";"Swim_45min";21;45;"Mterf2"
-0.098174932;"ENSMUSG00000049107";"dHC";"Swim_45min";12;45;"Ntf3"
0.267318288;"ENSMUSG00000049119";"dHC";"Swim_45min";13;45;"Fam110b"
0.152714617;"ENSMUSG00000049285";"dHC";"Swim_45min";18;45;"Mblac1"
-0.259224491;"ENSMUSG00000049488";"dHC";"Swim_45min";12;45;"Tmem67"
0.25498463;"ENSMUSG00000049791";"dHC";"Swim_45min";16;45;"Fzd4"
0.292874393;"ENSMUSG00000049892";"dHC";"Swim_45min";13;45;"Rasd1"
-0.142357259;"ENSMUSG00000050122";"dHC";"Swim_45min";17;45;"Vwa3b"
0.21108198;"ENSMUSG00000050164";"dHC";"Swim_45min";13;45;"Mchr1"
0.014826214;"ENSMUSG00000050199";"dHC";"Swim_45min";9;45;"Lgr4"
0.350451679;"ENSMUSG00000050288";"dHC";"Swim_45min";1;45;"Fzd2"
-0.262581616;"ENSMUSG00000050315";"dHC";"Swim_45min";12;45;"Synpo2"
0.228701747;"ENSMUSG00000050335";"dHC";"Swim_45min";6;45;"Lgals3"
0.664491215;"ENSMUSG00000050423";"dHC";"Swim_45min";7;45;"Ppp1r3g"
-0.368063155;"ENSMUSG00000050592";"dHC";"Swim_45min";2;45;"Fam78a"
-0.035410246;"ENSMUSG00000050600";"dHC";"Swim_45min";21;45;"Zfp831"
0.01027227;"ENSMUSG00000050721";"dHC";"Swim_45min";12;45;"Plekho2"
-0.369634202;"ENSMUSG00000051149";"dHC";"Swim_45min";18;45;"Adnp"
-0.437019801;"ENSMUSG00000051251";"dHC";"Swim_45min";23;45;"Nhlh1"
0.325025609;"ENSMUSG00000051495";"dHC";"Swim_45min";16;45;"Irf2bp2"
-0.394180174;"ENSMUSG00000051705";"dHC";"Swim_45min";2;45;"Senp8"
-0.167225436;"ENSMUSG00000051721";"dHC";"Swim_45min";12;45;"RP23-335F6.3"
0.707422964;"ENSMUSG00000051965";"dHC";"Swim_45min";1;45;"Nanos2"
0.068189036;"ENSMUSG00000052040";"dHC";"Swim_45min";10;45;"Klf13"
-0.457304637;"ENSMUSG00000052056";"dHC";"Swim_45min";2;45;"Zfp217"
-0.299540482;"ENSMUSG00000052137";"dHC";"Swim_45min";5;45;"Rbm12b2"
-0.108439388;"ENSMUSG00000052229";"dHC";"Swim_45min";21;45;"Gpr17"
-0.012761474;"ENSMUSG00000052336";"dHC";"Swim_45min";9;45;"Cx3cr1"
-0.100499768;"ENSMUSG00000052353";"dHC";"Swim_45min";9;45;"Cemip"
0.265730751;"ENSMUSG00000052384";"dHC";"Swim_45min";25;45;"Nrros"
0.095360861;"ENSMUSG00000052397";"dHC";"Swim_45min";18;45;"Ezr"
0.068854818;"ENSMUSG00000052713";"dHC";"Swim_45min";21;45;"Zfp608"
0.470594291;"ENSMUSG00000052837";"dHC";"Swim_45min";3;45;"Junb"
-0.147776784;"ENSMUSG00000052915";"dHC";"Swim_45min";21;45;"Msl1"
-0.026097074;"ENSMUSG00000053289";"dHC";"Swim_45min";21;45;"Ddx10"
-0.073462548;"ENSMUSG00000053470";"dHC";"Swim_45min";10;45;"Kdm3a"
0.411108927;"ENSMUSG00000053560";"dHC";"Swim_45min";3;45;"Ier2"
-0.345314379;"ENSMUSG00000053835";"dHC";"Swim_45min";2;45;"H2-T24"
-0.036540326;"ENSMUSG00000053897";"dHC";"Swim_45min";9;45;"Slc39a8"
0.046600124;"ENSMUSG00000053907";"dHC";"Swim_45min";10;45;"Mat2a"
-0.253290228;"ENSMUSG00000053985";"dHC";"Swim_45min";5;45;"Zfp14"
-0.401917713;"ENSMUSG00000054115";"dHC";"Swim_45min";5;45;"Skp2"
-0.099895003;"ENSMUSG00000054204";"dHC";"Swim_45min";9;45;"Fam150b"
0.161939575;"ENSMUSG00000054252";"dHC";"Swim_45min";13;45;"Fgfr3"
0.041282446;"ENSMUSG00000054263";"dHC";"Swim_45min";10;45;"Lifr"
0.324089464;"ENSMUSG00000054364";"dHC";"Swim_45min";13;45;"Rhob"
-0.28733313;"ENSMUSG00000054409";"dHC";"Swim_45min";24;45;"Tmem74"
0.054738481;"ENSMUSG00000054477";"dHC";"Swim_45min";10;45;"Kcnn2"
0.075575854;"ENSMUSG00000054520";"dHC";"Swim_45min";25;45;"Sh3bp2"
-0.21223767;"ENSMUSG00000054619";"dHC";"Swim_45min";5;45;"Mettl7a1"
-0.144218276;"ENSMUSG00000054690";"dHC";"Swim_45min";9;45;"Emcn"
-0.292395255;"ENSMUSG00000054715";"dHC";"Swim_45min";5;45;"Zscan22"
0.688178342;"ENSMUSG00000054717";"dHC";"Swim_45min";7;45;"Hmgb2"
-0.136577415;"ENSMUSG00000054720";"dHC";"Swim_45min";10;45;"Lrrc8c"
-0.254119437;"ENSMUSG00000054893";"dHC";"Swim_45min";5;45;"Zfp667"
-0.442887474;"ENSMUSG00000054939";"dHC";"Swim_45min";5;45;"Zfp174"
-0.529148048;"ENSMUSG00000055069";"dHC";"Swim_45min";17;45;"Rab39"
0.730053324;"ENSMUSG00000055148";"dHC";"Swim_45min";3;45;"Klf2"
-0.589921068;"ENSMUSG00000055150";"dHC";"Swim_45min";2;45;"Zfp78"
-0.004877372;"ENSMUSG00000055320";"dHC";"Swim_45min";21;45;"Tead1"
-0.032086255;"ENSMUSG00000055322";"dHC";"Swim_45min";10;45;"Tns1"
-0.025224296;"ENSMUSG00000055866";"dHC";"Swim_45min";10;45;"Per2"
-0.332290909;"ENSMUSG00000056014";"dHC";"Swim_45min";5;45;"WI1-955B2.1"
0.098481669;"ENSMUSG00000056167";"dHC";"Swim_45min";16;45;"Cnot10"
-0.196296072;"ENSMUSG00000056216";"dHC";"Swim_45min";5;45;"Cebpg"
0.052423522;"ENSMUSG00000056220";"dHC";"Swim_45min";17;45;"Pla2g4a"
-0.027049786;"ENSMUSG00000056268";"dHC";"Swim_45min";21;45;"Dennd1b"
1.13219359;"ENSMUSG00000056313";"dHC";"Swim_45min";7;45;"RP23-310J6.1"
0.138293298;"ENSMUSG00000056493";"dHC";"Swim_45min";10;45;"Foxk1"
-0.006406256;"ENSMUSG00000056515";"dHC";"Swim_45min";10;45;"Rab31"
-0.422379314;"ENSMUSG00000056592";"dHC";"Swim_45min";5;45;"Zfp658"
-0.115327505;"ENSMUSG00000056608";"dHC";"Swim_45min";24;45;"Chd9"
-0.293709396;"ENSMUSG00000056749";"dHC";"Swim_45min";9;45;"Nfil3"
0.082791807;"ENSMUSG00000056763";"dHC";"Swim_45min";21;45;"Cspp1"
-0.173857774;"ENSMUSG00000056856";"dHC";"Swim_45min";5;45;"Jakmip3"
-0.250049004;"ENSMUSG00000056919";"dHC";"Swim_45min";24;45;"Cep162"
